ID_RBD,DV_RBD,DS_NOM_ESTABLE,ID_REGION_ESTABLE,DS_REGION_ESTABLE,ID_PROVINCIA_ESTABLE,DS_PROVINCIA_ESTABLE,ID_COMUNA_ESTABLE,DS_COMUNA_ESTABLE,ID_TIPO_DEPENDENCIA,DS_TIPO_DEPENDENCIA,ID_RURALIDAD,DS_RURALIDAD, PRIMERA PRIORIDAD , SEGUNDA PRIORIDAD , TERCERA PRIORIDAD , NO PRIORIZADO EN VULNERABILIDAD , SIN INFORMACION ,TOTAL MATRICULA BÁSICA DIC 2020,IVE-SINAE BÁSICA 2021
10543,0,LICEO POLIVALENTE A-127 FIDEL PINOCHET LE-BRUN,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,1,Corporación Municipal,0,Urbano, 351 , 22 , 27 , 29 , 15 , 444 ,90.09009009
10544,9,LICEO ELVIRA BRADY MALDONADO-SN.BERNARDO,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,1,Corporación Municipal,0,Urbano, 672 , 34 , 50 , 51 , 10 , 817 ,92.53365973
10545,7,LICEO IND. MIGUEL AYLWIN GAJARDO,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,1,Corporación Municipal,0,Urbano, 456 , 18 , 23 , 22 , 5 , 524 ,94.84732824
10551,1,LICEO POLIV. LUCILA GODOY ALCAYAGA,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,1,Corporación Municipal,0,Urbano, 117 , 6 , 8 , 10 ,, 141 ,92.90780142
10573,2,CENTRO EDUCACIONAL MATIAS COUSINO,13,Región Metropolitana de Santiago,131,Santiago,13105,El Bosque,2,Municipal DAEM,0,Urbano, 149 , 9 , 11 , 8 , 3 , 180 ,93.88888889
10588,0,LICEO CARDENAL ANTONIO SAMORE,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,1,Corporación Municipal,0,Urbano, 96 , 10 , 7 , 9 , 8 , 130 ,86.92307692
10592,9,LICEO CLARA SOLOVERA,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,1,Corporación Municipal,1,Rural, 137 , 5 , 8 , 2 , 1 , 153 ,98.03921569
10594,5,COLEGIO SAINT ARIELI,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,3,Particular Subvencionado,0,Urbano, 87 , 5 , 8 , 21 ,, 121 ,82.6446281
10600,3,COLEGIO MONTESSORI,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,3,Particular Subvencionado,0,Urbano, 247 , 11 , 30 , 56 ,, 344 ,83.72093023
10604,6,COLEGIO VILLA SANTA MARIA,13,Región Metropolitana de Santiago,131,Santiago,13105,El Bosque,3,Particular Subvencionado,0,Urbano, 85 ,, 16 , 11 , 1 , 113 ,89.38053097
10606,2,COLEGIO GETSEMANI,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,3,Particular Subvencionado,0,Urbano, 98 , 3 , 16 , 19 ,, 136 ,86.02941176
10607,0,COLEGIO DOMINGO EYZAGUIRRE,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,3,Particular Subvencionado,0,Urbano, 147 , 12 , 8 , 11 , 1 , 179 ,93.29608939
10608,9,COLEGIO SUPERIOR DEL MAIPO,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,3,Particular Subvencionado,0,Urbano, 502 , 13 , 82 , 118 , 1 , 716 ,83.37988827
10610,0,COLEGIO SAN JOSE,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,3,Particular Subvencionado,0,Urbano, 156 , 9 , 19 , 74 ,, 258 ,71.31782946
10618,6,INSTITUTO SAN PABLO MISIONERO,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,3,Particular Subvencionado,0,Urbano, 523 , 23 , 64 , 168 , 6 , 784 ,77.80612245
10626,7,COLEGIO JUAN BAUTISTA DURAN,13,Región Metropolitana de Santiago,131,Santiago,13105,El Bosque,3,Particular Subvencionado,0,Urbano, 96 , 2 , 12 , 15 , 2 , 127 ,86.61417323
10628,3,COLEGIO ARAGON,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,3,Particular Subvencionado,0,Urbano, 74 , 3 , 13 , 10 , 4 , 104 ,86.53846154
10632,1,CENTRO EDUC. DENVER COLORADO SCHOOL,13,Región Metropolitana de Santiago,131,Santiago,13105,El Bosque,3,Particular Subvencionado,0,Urbano, 266 , 8 , 30 , 23 , 3 , 330 ,92.12121212
10638,0,LICEO 131,13,Región Metropolitana de Santiago,134,Maipo,13402,Buin,1,Corporación Municipal,0,Urbano, 735 , 44 , 59 , 94 , 18 , 950 ,88.21052632
10641,0,LICEO ALTO JAHUEL,13,Región Metropolitana de Santiago,134,Maipo,13402,Buin,1,Corporación Municipal,0,Urbano, 173 , 6 , 12 , 9 , 4 , 204 ,93.62745098
10642,9,LICEO POLIVALENTE LOS GUINDOS,13,Región Metropolitana de Santiago,134,Maipo,13402,Buin,1,Corporación Municipal,1,Rural, 235 , 6 , 13 , 19 , 2 , 275 ,92.36363636
10645,3,LICEO FRANCISCO JAVIER KRUGGER ALVARADO,13,Región Metropolitana de Santiago,134,Maipo,13402,Buin,1,Corporación Municipal,0,Urbano, 122 , 2 , 9 , 19 , 6 , 158 ,84.17721519
10658,5,LICEO POLIVALENTE MODERNO CARDENAL CARO,13,Región Metropolitana de Santiago,134,Maipo,13402,Buin,3,Particular Subvencionado,0,Urbano, 930 , 18 , 112 , 170 ,," 1,230 ",86.17886179
10662,3,COLEGIO SAINT MARY COLLEGE,13,Región Metropolitana de Santiago,134,Maipo,13402,Buin,3,Particular Subvencionado,0,Urbano, 76 , 1 , 10 , 19 ,, 106 ,82.0754717
10663,1,CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE,13,Región Metropolitana de Santiago,134,Maipo,13404,Paine,2,Municipal DAEM,0,Urbano, 580 , 21 , 46 , 39 , 5 , 691 ,93.63241679
10666,6,LICEO POLIVALENTE GREGORIO MORALES MIRANDA,13,Región Metropolitana de Santiago,134,Maipo,13404,Paine,2,Municipal DAEM,0,Urbano, 285 , 8 , 24 , 18 , 1 , 336 ,94.3452381
10667,4,LICEO  MARIA CARVAJAL FUENZALIDA,13,Región Metropolitana de Santiago,134,Maipo,13404,Paine,2,Municipal DAEM,1,Rural, 193 , 1 , 15 , 11 ,, 220 ,95
10669,0,ESCUELA  BARBARA KAST RIST,13,Región Metropolitana de Santiago,134,Maipo,13404,Paine,2,Municipal DAEM,1,Rural, 109 ,, 16 , 16 , 2 , 143 ,87.41258741
10685,2,COLEGIO PART. MARIA ANA MOGAS,13,Región Metropolitana de Santiago,134,Maipo,13404,Paine,3,Particular Subvencionado,0,Urbano, 212 , 11 , 30 , 58 ,, 311 ,81.35048232
10686,0,LICEO MUNICIPAL POETISA GABRIELA MISTRAL,13,Región Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,1,Corporación Municipal,1,Rural, 231 , 4 , 13 , 22 , 6 , 276 ,89.85507246
10696,8,LICEO TALAGANTE,13,Región Metropolitana de Santiago,136,Talagante,13601,Talagante,1,Corporación Municipal,0,Urbano, 337 , 8 , 29 , 61 , 5 , 440 ,85
10697,6,LICEO POLITECNICO DE TALAGANTE,13,Región Metropolitana de Santiago,136,Talagante,13601,Talagante,1,Corporación Municipal,0,Urbano, 877 , 25 , 68 , 53 , 5 ," 1,028 ",94.35797665
10699,2,LICEO REPUBLICA DE GRECIA,13,Región Metropolitana de Santiago,136,Talagante,13601,Talagante,1,Corporación Municipal,0,Urbano, 103 , 2 , 12 , 8 ,, 125 ,93.6
10710,7,COLEGIO ALCANTARA DE TALAGANTE,13,Región Metropolitana de Santiago,136,Talagante,13601,Talagante,3,Particular Subvencionado,0,Urbano, 176 , 1 , 17 , 74 , 1 , 269 ,72.11895911
10711,5,LICEO COMERCIAL TALAGANTE,13,Región Metropolitana de Santiago,136,Talagante,13601,Talagante,3,Particular Subvencionado,0,Urbano, 677 , 10 , 60 , 93 , 3 , 843 ,88.61209964
10713,1,COLEGIO NINO JESUS,13,Región Metropolitana de Santiago,136,Talagante,13601,Talagante,3,Particular Subvencionado,0,Urbano, 216 , 4 , 24 , 29 ,, 273 ,89.37728938
10715,8,INSTITUTO SUBTTE.LUIS CRUZ MARTINEZ,13,Región Metropolitana de Santiago,136,Talagante,13601,Talagante,3,Particular Subvencionado,0,Urbano, 287 , 5 , 35 , 59 , 4 , 390 ,83.84615385
10717,4,ESCUELA TECNICA SANTA MARIA MICAELA,13,Región Metropolitana de Santiago,136,Talagante,13601,Talagante,3,Particular Subvencionado,0,Urbano, 349 , 6 , 21 , 14 , 1 , 391 ,96.16368286
10721,2,ENGLISH COLLEGE,13,Región Metropolitana de Santiago,136,Talagante,13601,Talagante,3,Particular Subvencionado,0,Urbano, 378 , 16 , 27 , 46 , 3 , 470 ,89.57446809
10723,9,COLEGIO PARTICULAR INTEGRAL ARTURO PRAT,13,Región Metropolitana de Santiago,136,Talagante,13601,Talagante,3,Particular Subvencionado,0,Urbano, 65 ,, 7 , 41 ,, 113 ,63.71681416
10725,5,CENTRO EDUCACIONAL ISLA DE MAIPO,13,Región Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,1,Corporación Municipal,0,Urbano, 298 , 12 , 17 , 22 , 4 , 353 ,92.63456091
10726,3,CENTRO DE EDUCACION MARIO BERTERO CEVASCO,13,Región Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,1,Corporación Municipal,0,Urbano, 179 , 2 , 20 , 45 ,, 246 ,81.70731707
10727,1,LICEO REPUBLICA DE ITALIA,13,Región Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,1,Corporación Municipal,0,Urbano, 118 , 6 , 5 , 6 , 2 , 137 ,94.16058394
10734,4,CENTRO EDUC. PART. MARIA REINA INMACULADA,13,Región Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3,Particular Subvencionado,0,Urbano, 329 , 6 , 50 , 41 ,, 426 ,90.37558685
10735,2,LICEO POLIV. LUIS HUMBERTO ACOSTA GAY,13,Región Metropolitana de Santiago,136,Talagante,13602,El Monte,2,Municipal DAEM,0,Urbano, 184 , 6 , 5 , 1 , 2 , 198 ,98.48484848
10737,9,ESC. BASICA  JAVIERA CARRERA VERDUGO,13,Región Metropolitana de Santiago,136,Talagante,13602,El Monte,2,Municipal DAEM,0,Urbano, 43 ,, 2 ,,, 45 ,100
10746,8,LICEO MUNICIPALIZADO PENAFLOR,13,Región Metropolitana de Santiago,136,Talagante,13605,Peñaflor,2,Municipal DAEM,0,Urbano, 178 , 9 , 5 , 11 , 8 , 211 ,90.99526066
10749,2,LICEO PAUL HARRIS,13,Región Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,2,Municipal DAEM,0,Urbano, 316 , 13 , 25 , 30 , 22 , 406 ,87.19211823
10751,4,LICEO COMERCIAL REPUBLICA DE BRASIL,13,Región Metropolitana de Santiago,136,Talagante,13605,Peñaflor,2,Municipal DAEM,0,Urbano, 191 , 11 , 7 , 5 , 3 , 217 ,96.31336406
10757,3,COLEGIO ALBERTO HURTADO CRUCHAGA,13,Región Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,3,Particular Subvencionado,0,Urbano, 211 , 7 , 18 , 27 , 11 , 274 ,86.13138686
10772,7,COL.PART.INMAC.CONC. DE NTRA.SRA. DE LOURDES,13,Región Metropolitana de Santiago,136,Talagante,13605,Peñaflor,3,Particular Subvencionado,0,Urbano, 224 , 5 , 22 , 66 , 6 , 323 ,77.70897833
10773,5,COMPLEJO EDUC.PART. LUIS PASTEUR,13,Región Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,3,Particular Subvencionado,0,Urbano, 571 , 28 , 48 , 54 , 6 , 707 ,91.51343706
10780,8,LICEO POLIV. HNOS. SOTOMAYOR BAEZA,13,Región Metropolitana de Santiago,135,Melipilla,13501,Melipilla,1,Corporación Municipal,0,Urbano, 921 , 11 , 99 , 69 , 6 ," 1,106 ",93.21880651
10781,6,LICEO POLITECNICO MUNICIPAL MELIPILLA,13,Región Metropolitana de Santiago,135,Melipilla,13501,Melipilla,1,Corporación Municipal,0,Urbano, 499 , 17 , 29 , 31 , 2 , 578 ,94.29065744
10783,2,LICEO GABRIELA MISTRAL DE MELIPILLA,13,Región Metropolitana de Santiago,135,Melipilla,13501,Melipilla,1,Corporación Municipal,0,Urbano, 163 , 3 , 15 , 11 , 6 , 198 ,91.41414141
10792,1,LICEO POLIV. EL BOLLENAR,13,Región Metropolitana de Santiago,135,Melipilla,13501,Melipilla,1,Corporación Municipal,0,Urbano, 211 ,, 12 , 15 ,, 238 ,93.69747899
10828,6,COLEGIO PARTICULAR ALONSO DE ERCILLA,13,Región Metropolitana de Santiago,135,Melipilla,13501,Melipilla,3,Particular Subvencionado,0,Urbano, 242 , 5 , 32 , 61 , 1 , 341 ,81.81818182
10829,4,ESC. BAS. NUESTRA SEÑORA Y MADRE DEL CARMEN,13,Región Metropolitana de Santiago,135,Melipilla,13501,Melipilla,3,Particular Subvencionado,0,Urbano, 163 ,, 12 , 10 , 2 , 187 ,93.5828877
10830,8,COLEGIO POLITEC.NTRA.SRA.DE LA PRESENTAC,13,Región Metropolitana de Santiago,135,Melipilla,13501,Melipilla,3,Particular Subvencionado,0,Urbano, 450 , 10 , 36 , 22 , 1 , 519 ,95.56840077
10831,6,COLEGIO PARTICULAR MELIPILLA,13,Región Metropolitana de Santiago,135,Melipilla,13501,Melipilla,3,Particular Subvencionado,0,Urbano, 337 , 9 , 48 , 101 , 1 , 496 ,79.43548387
10832,4,COLEGIO POLIVALENTE SAN AGUSTIN,13,Región Metropolitana de Santiago,135,Melipilla,13501,Melipilla,3,Particular Subvencionado,0,Urbano," 1,219 ", 41 , 117 , 118 , 8 ," 1,503 ",91.61676647
10833,2,CENTRO EDUCACIONAL MENESIANO,13,Región Metropolitana de Santiago,135,Melipilla,13501,Melipilla,3,Particular Subvencionado,1,Rural, 259 , 3 , 36 , 38 ,, 336 ,88.69047619
10845,6,LICEO PRESIDENTE BALMACEDA,13,Región Metropolitana de Santiago,135,Melipilla,13503,Curacaví,2,Municipal DAEM,0,Urbano, 672 , 22 , 24 , 33 , 6 , 757 ,94.84808454
10851,0,COLEGIO INSTITUTO SAN LUIS DE CURACAVI,13,Región Metropolitana de Santiago,135,Melipilla,13503,Curacaví,3,Particular Subvencionado,0,Urbano, 123 , 4 , 15 , 25 , 1 , 168 ,84.52380952
10854,5,LICEO MUNICIPAL DE SAN PEDRO,13,Región Metropolitana de Santiago,135,Melipilla,13505,San Pedro,2,Municipal DAEM,1,Rural, 251 , 12 , 16 , 18 ,, 297 ,93.93939394
10873,1,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,13,Región Metropolitana de Santiago,135,Melipilla,13502,Alhué,2,Municipal DAEM,0,Urbano, 168 , 2 , 9 , 27 , 1 , 207 ,86.47342995
10892,8,NORTH AMERICAN COLLEGE,15,Región de Arica y Parinacota,151,Arica,15101,Arica,3,Particular Subvencionado,0,Urbano, 680 , 22 , 59 , 137 , 6 , 904 ,84.18141593
10901,0,COLEGIO SAN MARTIN,1,Región de Tarapacá,11,Iquique,1101,Iquique,3,Particular Subvencionado,0,Urbano, 104 , 2 , 15 , 19 , 3 , 143 ,84.61538462
10906,1,COLEGIO FORD COLLEGE,15,Región de Arica y Parinacota,151,Arica,15101,Arica,3,Particular Subvencionado,0,Urbano, 91 , 1 , 7 , 37 , 1 , 137 ,72.26277372
10911,8,LICEO BICENTENARIO PABLO NERUDA,15,Región de Arica y Parinacota,151,Arica,15101,Arica,6,Servicio Local de Educación(SLE),0,Urbano, 545 , 9 , 36 , 29 , 16 , 635 ,92.91338583
10915,0,COLEGIO CARDENAL ANTONIO SAMORE,15,Región de Arica y Parinacota,151,Arica,15101,Arica,3,Particular Subvencionado,0,Urbano, 320 , 2 , 40 , 83 ,, 445 ,81.34831461
10917,7,LICEO S.S JUAN PABLO SEGUNDO,1,Región de Tarapacá,11,Iquique,1107,Alto Hospicio,2,Municipal DAEM,0,Urbano, 536 , 7 , 71 , 115 , 1 , 730 ,84.10958904
10962,2,COLEGIO JUAN PABLO II,2,Región de Antofagasta,22,El Loa,2201,Calama,3,Particular Subvencionado,0,Urbano, 235 , 7 , 18 , 134 , 6 , 400 ,65
10967,3,LICEO ELEUTERIO RAMIREZ MOLINA,2,Región de Antofagasta,22,El Loa,2201,Calama,1,Corporación Municipal,0,Urbano, 474 , 8 , 73 , 84 , 6 , 645 ,86.04651163
10968,1,LICEO MAYOR GRAL.(E) OSCAR BONILLA,2,Región de Antofagasta,21,Antofagasta,2101,Antofagasta,1,Corporación Municipal,0,Urbano, 573 , 11 , 62 , 71 , 23 , 740 ,87.2972973
10970,3,LICEO JORGE ALESSANDRI RODRIGUEZ,2,Región de Antofagasta,22,El Loa,2201,Calama,1,Corporación Municipal,0,Urbano, 810 , 33 , 88 , 140 , 32 ," 1,103 ",84.406165
11034,5,LICEO JORGE ALESSANDRI RODRÍGUEZ,3,Región de Atacama,31,Copiapó,3103,Tierra Amarilla,2,Municipal DAEM,0,Urbano, 388 , 8 , 15 , 29 , 1 , 441 ,93.19727891
11038,8,LICEO GENERAL RAMÓN FREIRE,3,Región de Atacama,33,Huasco,3303,Freirina,6,Servicio Local de Educación(SLE),0,Urbano, 262 , 1 , 12 , 11 ,, 286 ,96.15384615
11105,8,COLEGIO PARTICULAR MIGUEL DE CERVANTES,4,Región de Coquimbo,41,Elqui,4102,Coquimbo,3,Particular Subvencionado,0,Urbano, 249 , 6 , 17 , 20 ,, 292 ,93.15068493
11106,6,COLEGIO PARTICULAR SANTA MARIA,4,Región de Coquimbo,43,Limarí,4301,Ovalle,3,Particular Subvencionado,0,Urbano, 309 , 6 , 31 , 102 , 1 , 449 ,77.06013363
11110,4,LICEO JORGE IRIBARREN CHARLIN DE HURTADO,4,Región de Coquimbo,43,Limarí,4305,Río Hurtado,2,Municipal DAEM,1,Rural, 47 , 1 , 2 , 1 ,, 51 ,98.03921569
11111,2,LICEO ALBERTO GALLARDO LORCA,4,Región de Coquimbo,43,Limarí,4304,Punitaqui,2,Municipal DAEM,0,Urbano, 208 , 2 , 8 , 8 , 2 , 228 ,95.61403509
11130,9,COLEGIO SAN IGNACIO DE LOYOLA,4,Región de Coquimbo,42,Choapa,4201,Illapel,3,Particular Subvencionado,0,Urbano, 120 ,, 11 , 42 , 1 , 174 ,75.28735632
11133,3,COLEGIO PARTICULAR SAN GABRIEL,4,Región de Coquimbo,41,Elqui,4102,Coquimbo,3,Particular Subvencionado,0,Urbano, 77 , 4 , 13 , 10 ,, 104 ,90.38461538
11139,2,LICEO FERNANDO BINVIGNAT MARIN,4,Región de Coquimbo,41,Elqui,4102,Coquimbo,6,Servicio Local de Educación(SLE),0,Urbano, 415 , 9 , 25 , 25 , 5 , 479 ,93.73695198
11144,9,ESCUELA DIEGO DE ALMEYDA,4,Región de Coquimbo,41,Elqui,4102,Coquimbo,3,Particular Subvencionado,0,Urbano, 217 , 4 , 10 , 14 , 3 , 248 ,93.14516129
11145,7,COLEGIO PARTICULAR CALASANZ,4,Región de Coquimbo,41,Elqui,4102,Coquimbo,3,Particular Subvencionado,0,Urbano, 130 ,, 22 , 24 ,, 176 ,86.36363636
11155,4,LICEO JORGE ALESSANDRI RODRIGUEZ,4,Región de Coquimbo,41,Elqui,4101,La Serena,1,Corporación Municipal,0,Urbano, 418 , 11 , 24 , 25 , 3 , 481 ,94.17879418
11157,0,COLEGIO LIBERTADOR SIMON BOLIVAR,4,Región de Coquimbo,41,Elqui,4101,La Serena,3,Particular Subvencionado,0,Urbano, 83 , 3 , 15 , 45 , 3 , 149 ,67.7852349
11177,5,COLEGIO PARROQUIAL SAN NICOLAS,5,Región de Valparaíso,55,Quillota,5503,Hijuelas,3,Particular Subvencionado,0,Urbano, 246 ,, 23 , 19 , 1 , 289 ,93.07958478
11199,6,COLEGIO LUIS CRUZ MARTINEZ,5,Región de Valparaíso,54,Petorca,5401,La Ligua,2,Municipal DAEM,0,Urbano, 141 ,, 11 , 12 , 2 , 166 ,91.56626506
11209,7,COLEGIO GALILEO GALILEI,5,Región de Valparaíso,58,Marga Marga,5804,Villa Alemana,3,Particular Subvencionado,0,Urbano, 64 , 4 , 50 , 7 , 1 , 126 ,93.65079365
11217,8,COLEGIO SAINT THOMAS,5,Región de Valparaíso,51,Valparaíso,5101,Valparaíso,3,Particular Subvencionado,0,Urbano, 80 , 3 , 3 , 5 ,, 91 ,94.50549451
11240,2,ESCUELA SAN GABRIEL DE LA RIVERA,5,Región de Valparaíso,55,Quillota,5502,Calera,3,Particular Subvencionado,0,Urbano, 89 , 3 , 17 , 26 ,, 135 ,80.74074074
11248,8,ESC. ADRIANA ARANGUIZ CERDA,6,Región del Libertador Gral. Bernardo O’Higgins,61,Cachapoal,6117,San Vicente,1,Corporación Municipal,1,Rural, 63 , 1 , 3 , 3 ,, 70 ,95.71428571
11256,9,COLEGIO PARTICULAR SUBV.DON BOSCO,6,Región del Libertador Gral. Bernardo O’Higgins,61,Cachapoal,6101,Rancagua,3,Particular Subvencionado,0,Urbano, 205 , 3 , 37 , 79 , 3 , 327 ,74.9235474
11265,8,COLEGIO ENA BELLEMANS MONTTI,6,Región del Libertador Gral. Bernardo O’Higgins,61,Cachapoal,6101,Rancagua,3,Particular Subvencionado,0,Urbano, 448 , 23 , 33 , 48 , 15 , 567 ,88.88888889
11287,9,LICEO BERTA ZAMORANO LIZANA,6,Región del Libertador Gral. Bernardo O’Higgins,61,Cachapoal,6104,Coltauco,2,Municipal DAEM,0,Urbano, 284 , 7 , 12 , 15 ,, 318 ,95.28301887
11336,0,COLEGIO PARTICULAR NOBEL SCHOOL,7,Región del Maule,74,Linares,7404,Parral,3,Particular Subvencionado,0,Urbano, 128 , 1 , 12 , 16 ,, 157 ,89.8089172
11348,4,COLEGIO DE MARIA,7,Región del Maule,71,Talca,7101,Talca,3,Particular Subvencionado,0,Urbano, 138 , 5 , 24 , 34 ,, 201 ,83.08457711
11397,2,COLEGIO ADVENTISTA,8,Región del Biobío,81,Concepción,8106,Lota,3,Particular Subvencionado,0,Urbano, 135 , 2 , 15 , 21 , 1 , 174 ,87.35632184
11400,6,LICEO TRAPAQUEANTE,8,Región del Biobío,82,Arauco,8207,Tirúa,2,Municipal DAEM,0,Urbano, 246 , 1 , 4 , 6 ,, 257 ,97.66536965
11430,8,COLEGIO TERESIANO PADRE ENRIQUE,8,Región del Biobío,83,Biobío,8306,Nacimiento,3,Particular Subvencionado,0,Urbano, 228 , 1 , 36 , 80 , 1 , 346 ,76.58959538
11498,7,COMPLEJO EDUCACIONAL PRINCIPE DE GALES,9,Región de La Araucanía,91,Cautín,9111,Nueva Imperial,3,Particular Subvencionado,0,Urbano, 340 ,, 14 , 3 ,, 357 ,99.15966387
11527,4,LICEO POLITECNICO METODISTA LA GRANJA,9,Región de La Araucanía,91,Cautín,9111,Nueva Imperial,3,Particular Subvencionado,1,Rural, 220 , 4 , 7 , 5 ,, 236 ,97.88135593
11591,6,INSTITUTO TECNICO PROFESIONAL LLIFEN,14,Región de Los Ríos,142,Ranco,14202,Futrono,2,Municipal DAEM,1,Rural, 215 , 2 , 3 , 5 ,, 225 ,97.77777778
11608,4,LICEO TECNICO PROFESIONAL JUAN PABLO II,11,Región de Aysén del Gral. Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,3,Particular Subvencionado,0,Urbano, 494 , 14 , 54 , 45 , 4 , 611 ,91.98036007
11678,5,LICEO ADVENTISTA,12,Región de Magallanes y de la Antártica Chilena,121,Magallanes,12101,Punta Arenas,3,Particular Subvencionado,0,Urbano, 91 , 9 , 9 , 46 ,, 155 ,70.32258065
11680,7,COLEGIO CHARLES DARWIN,12,Región de Magallanes y de la Antártica Chilena,121,Magallanes,12101,Punta Arenas,3,Particular Subvencionado,0,Urbano, 78 , 1 , 4 , 42 , 5 , 130 ,63.84615385
11706,4,LICEO PARTICULAR LOS ANDES,8,Región del Biobío,81,Concepción,8108,San Pedro de la Paz,3,Particular Subvencionado,0,Urbano, 162 , 3 , 15 , 5 ,, 185 ,97.2972973
11709,9,COLEGIO ALERCE,8,Región del Biobío,81,Concepción,8101,Concepción,3,Particular Subvencionado,0,Urbano, 99 , 1 , 10 , 7 , 5 , 122 ,90.16393443
11712,9,ESCUELA PARTICULAR GASPAR CABRALES,8,Región del Biobío,82,Arauco,8206,Los Álamos,3,Particular Subvencionado,1,Rural, 117 , 1 , 10 , 18 ,, 146 ,87.67123288
11716,1,COLEGIO MARÍA INMACULADA DE LOS ÁNGELES,8,Región del Biobío,83,Biobío,8301,Los Ángeles,3,Particular Subvencionado,0,Urbano, 50 , 1 , 5 , 3 ,, 59 ,94.91525424
11805,2,COLEGIO POLIVALENTE INGLES,13,Región Metropolitana de Santiago,131,Santiago,13112,La Pintana,3,Particular Subvencionado,0,Urbano, 112 ,, 15 , 13 , 3 , 143 ,88.81118881
11812,5,COLEGIO TOMAS MORO,13,Región Metropolitana de Santiago,131,Santiago,13130,San Miguel,3,Particular Subvencionado,0,Urbano, 316 , 15 , 54 , 68 , 26 , 479 ,80.37578288
11818,4,COMPLEJO EDUC.PARTICULAR DE LAS ACACIAS,13,Región Metropolitana de Santiago,131,Santiago,13105,El Bosque,3,Particular Subvencionado,0,Urbano, 225 , 9 , 8 , 3 , 2 , 247 ,97.9757085
11831,1,LICEO INDUSTRIAL BENJAMIN FRANKLIN,13,Región Metropolitana de Santiago,131,Santiago,13126,Quinta Normal,1,Corporación Municipal,0,Urbano, 639 , 36 , 59 , 59 , 30 , 823 ,89.18590522
11843,5,MASTER COLLEGE,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,3,Particular Subvencionado,0,Urbano, 128 , 3 , 26 , 39 , 6 , 202 ,77.72277228
11851,6,COLEGIO JOSE MANUEL BALMACEDA,13,Región Metropolitana de Santiago,136,Talagante,13605,Peñaflor,3,Particular Subvencionado,0,Urbano, 273 , 5 , 29 , 72 , 1 , 380 ,80.78947368
11867,2,COLEGIO UNIVERSAL SAN FRANCISCO,13,Región Metropolitana de Santiago,136,Talagante,13601,Talagante,3,Particular Subvencionado,0,Urbano, 96 , 3 , 7 , 19 , 7 , 132 ,80.3030303
11883,4,LICEO MUNICIPAL POLIVALENTE MARIA PINTO,13,Región Metropolitana de Santiago,135,Melipilla,13504,María Pinto,1,Corporación Municipal,0,Urbano, 411 , 12 , 22 , 27 , 3 , 475 ,93.68421053
11918,0,FROILAN YAÑEZ DE LA BARRA,13,Región Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3,Particular Subvencionado,0,Urbano, 257 , 12 , 26 , 30 ,, 325 ,90.76923077
11931,8,CENTRO EDUC.PART.ORDEN DE SAN JORGE,13,Región Metropolitana de Santiago,134,Maipo,13401,San Bernardo,3,Particular Subvencionado,0,Urbano, 136 , 4 , 13 , 13 ,, 166 ,92.1686747
11936,9,COLEGIO JACQUES COUSTEAU,13,Región Metropolitana de Santiago,131,Santiago,13119,Maipú,3,Particular Subvencionado,0,Urbano, 211 , 11 , 19 , 16 , 7 , 264 ,91.28787879
11950,4,COLEGIO MONTEVERDE,13,Región Metropolitana de Santiago,131,Santiago,13122,Peñalolén,3,Particular Subvencionado,0,Urbano, 268 , 19 , 45 , 46 , 2 , 380 ,87.36842105
11965,2,CENTRO EDUCACIONAL SAN LORENZO,13,Región Metropolitana de Santiago,131,Santiago,13127,Recoleta,3,Particular Subvencionado,0,Urbano, 191 , 15 , 17 , 31 , 3 , 257 ,86.77042802
